ID,AcceptedCmp1,AcceptedCmp2,Education,Marital_Status,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
3859,0,0,PhD,Together,1947,73059,36,410,112,420,0,82,1,9,3,13,4
3570,0,0,PhD,Together,1969,42731,64,159,2,51,6,2,3,4,1,5,5
3783,0,0,PhD,Married,1959,52854,43,105,0,10,0,1,2,2,1,4,5
10207,0,0,Graduation,Together,1978,22775,40,5,1,8,0,0,1,1,0,2,8
10906,0,0,PhD,Together,1948,46681,52,269,15,69,15,19,2,4,6,4,5
3427,0,0,PhD,Married,1955,59821,11,629,0,70,0,0,6,11,2,7,8
5209,0,0,Graduation,Divorced,1954,50002,21,443,5,71,21,16,2,8,2,7,7
10711,0,0,Graduation,Married,1945,69755,23,217,77,373,111,23,1,3,6,12,1
10785,0,0,Graduation,Married,1969,44078,17,24,1,10,2,0,2,2,0,3,5
2814,0,0,Master,Together,1976,30560,6,9,1,5,4,5,1,1,0,3,7
6866,0,0,Master,Together,1969,35924,56,8,0,14,2,3,1,1,0,3,5
1665,0,1,PhD,Divorced,1964,64140,71,1459,0,61,0,15,5,2,5,6,5
6575,0,0,Graduation,Together,1981,56386,51,230,48,214,13,32,8,9,1,7,9
3829,0,0,Basic,Together,1979,24594,94,1,3,6,10,0,1,1,0,3,5
3091,0,0,2n Cycle,Together,1981,75774,27,340,21,134,258,14,1,7,5,8,4
10141,0,0,Master,Divorced,1960,39228,1,7,1,6,0,3,1,0,0,3,4
5177,0,0,Master,Married,1974,58494,56,298,7,68,4,0,2,6,2,6,6
7005,0,0,Graduation,Single,1981,58684,71,479,35,179,28,7,1,5,3,12,2
6409,0,0,Graduation,Divorced,1967,57136,18,267,140,599,34,12,1,7,5,7,6
7485,0,0,PhD,Widow,1950,56551,48,67,4,32,17,2,3,2,1,4,4
8079,0,0,Graduation,Married,1982,22448,86,3,1,8,23,2,3,2,1,3,3
8395,0,0,Graduation,Single,1961,82014,48,980,37,265,35,163,1,3,6,12,6
10352,0,0,Graduation,Widow,1963,34213,2,50,4,28,6,3,3,3,1,2,9
4931,0,0,Graduation,Together,1977,157146,13,1,0,1725,2,1,0,0,28,0,1
13,0,0,PhD,Widow,1947,25358,57,19,0,5,0,0,2,1,0,3,6
1834,0,0,Master,Single,1978,35544,77,30,5,23,4,1,1,2,0,3,7
2285,0,0,Master,Together,1954,36634,0,213,9,76,4,3,3,5,2,5,7
2295,0,0,PhD,Married,1954,62670,57,539,30,92,80,46,1,5,3,13,3
1378,0,0,2n Cycle,Together,1972,50334,24,284,16,160,84,16,6,7,4,6,6
2781,1,0,Graduation,Single,1981,72066,55,1003,34,536,134,51,1,4,6,6,2
1165,0,0,PhD,Single,1958,50729,62,239,13,143,45,4,9,6,2,7,6
1404,0,0,Graduation,Together,1968,34916,89,51,23,82,33,0,4,5,1,3,9
6457,0,0,Graduation,Divorced,1976,64892,77,527,24,230,32,24,2,6,4,12,4
2639,0,0,Graduation,Single,1966,43602,45,19,5,12,10,3,3,3,1,2,6
8299,0,0,PhD,Single,1989,33996,46,40,2,15,8,0,1,1,1,3,4
6437,0,0,2n Cycle,Single,1985,41473,80,21,8,20,15,3,1,2,0,3,7
6912,0,0,PhD,Married,1967,63246,60,593,30,91,29,22,1,6,3,12,4
7327,0,0,PhD,Married,1959,36732,71,21,5,3,10,1,3,1,1,4,2
5299,0,0,PhD,Married,1970,69084,43,1181,107,199,39,30,2,7,3,13,8
4127,0,0,PhD,Married,1967,77766,97,1004,59,265,115,59,2,11,10,11,6
8143,1,0,PhD,Single,1985,37929,49,202,2,46,3,2,2,4,2,5,7
1964,0,0,Graduation,Together,1951,86610,66,446,107,768,33,196,1,5,6,6,2
3690,0,0,Master,Married,1986,80141,20,1184,102,673,52,40,1,7,4,10,6
3433,1,0,2n Cycle,Married,1955,72635,54,390,22,323,104,35,1,6,8,6,3
3389,0,0,Graduation,Married,1970,69016,61,726,53,363,123,107,4,8,9,13,5
4712,0,0,2n Cycle,Together,1991,20193,18,8,8,22,24,11,1,1,1,4,4
1170,0,0,Graduation,Married,1975,27573,45,50,15,110,39,15,4,5,1,4,8
6347,0,0,Basic,Single,1979,15862,26,1,1,4,11,9,1,1,0,3,8
4065,0,0,PhD,Married,1976,49544,0,308,0,73,0,0,2,5,1,8,7
8230,0,0,Graduation,Married,1980,33228,28,22,2,31,7,4,1,2,0,3,7
1215,1,0,Graduation,Together,1978,70440,49,690,117,499,76,102,1,5,10,7,3
5939,0,0,Graduation,Together,1971,38232,84,43,5,28,7,6,4,3,1,3,5
2156,0,0,PhD,Married,1955,22554,38,27,0,10,0,0,4,2,0,4,5
7788,0,0,PhD,Married,1983,23536,53,6,0,3,0,0,1,0,0,3,3
10323,0,0,Graduation,Married,1952,49413,88,205,7,41,3,2,2,4,2,5,5
7947,0,0,Graduation,Married,1969,42231,99,24,0,8,0,1,1,1,0,3,5
1891,0,0,Master,Divorced,1980,78789,12,667,50,850,21,83,1,4,6,5,2
2570,0,1,Graduation,Together,1968,56534,35,691,7,61,10,0,4,10,4,7,8
9256,0,0,Graduation,Single,1971,58350,5,493,26,206,116,80,4,8,3,12,6
295,0,0,Graduation,Single,1989,81217,77,493,70,324,146,40,1,3,7,11,1
7397,0,0,Graduation,Single,1951,49090,45,494,5,82,7,0,3,7,2,9,7
6349,0,0,Master,Divorced,1987,61787,71,621,73,414,78,48,1,8,4,6,5
10790,0,0,PhD,Married,1985,18169,40,9,0,5,0,0,1,1,0,2,8
10398,0,0,2n Cycle,Single,1981,24336,82,1,6,2,8,2,1,1,0,2,7
2431,0,0,Graduation,Married,1990,18222,70,12,4,19,12,6,1,2,0,3,8
550,0,0,Graduation,Divorced,1952,62335,87,243,131,217,85,6,2,3,3,13,2
1890,0,0,2n Cycle,Together,1971,42033,95,11,1,4,2,0,1,1,0,2,7
10742,0,0,PhD,Married,1983,86580,72,532,21,127,26,20,0,4,2,5,1
10356,0,0,PhD,Divorced,1957,41437,5,29,0,2,0,0,1,1,0,3,7
4676,0,0,Master,Widow,1951,73705,86,612,91,520,258,107,2,9,6,8,5
8852,0,0,Graduation,Married,1976,61064,80,387,126,342,0,45,5,8,4,11,6
3565,0,0,Master,Married,1955,38452,62,56,0,14,0,0,3,3,0,3,7
5294,0,0,Graduation,Single,1989,18358,49,6,8,19,16,4,3,3,0,4,7
1958,0,0,PhD,Together,1973,55012,85,582,0,65,0,0,6,8,2,9,5
7349,0,0,Basic,Together,1973,9722,7,6,17,16,6,16,4,3,1,3,8
8799,0,0,PhD,Married,1984,38175,6,70,6,69,2,3,3,3,1,4,7
1351,0,0,Master,Together,1956,58656,25,962,12,194,16,24,4,7,8,13,6
1045,0,0,Graduation,Together,1965,52117,55,112,10,107,30,0,2,5,2,4,7
7732,0,0,Graduation,Married,1978,64813,81,293,0,124,179,97,1,7,2,10,5
8070,0,0,PhD,Married,1973,54222,98,199,12,31,3,12,1,3,3,5,3
477,1,1,Graduation,Married,1986,83512,31,1060,61,835,80,20,1,4,7,10,1
7832,1,0,Master,Married,1959,77520,30,940,44,396,0,88,1,8,7,7,4
2202,0,0,Graduation,Together,1978,41154,98,44,2,11,2,3,1,1,0,4,5
7396,0,0,Graduation,Married,1966,80398,92,342,51,936,207,35,1,5,8,12,3
4055,0,0,Basic,Single,1992,18746,41,2,10,11,12,9,2,3,0,3,6
10340,0,0,Graduation,Together,1984,35196,68,75,12,141,43,39,6,6,1,5,8
10091,0,0,Graduation,Single,1956,60230,78,520,20,367,39,81,2,6,3,6,5
7629,0,0,Graduation,Married,1977,22108,46,5,3,9,6,2,2,2,0,3,7
10640,0,0,Graduation,Together,1974,44392,71,87,5,71,7,12,5,4,1,4,7
3498,0,0,PhD,Married,1976,55424,6,462,61,184,10,53,4,7,5,9,6
6742,0,0,Graduation,Married,1979,17688,82,2,2,1,3,1,1,1,0,2,8
1172,1,0,PhD,Married,1983,92491,71,979,44,935,29,25,1,7,5,12,3
569,1,0,Graduation,Single,1991,90273,32,704,129,853,120,74,1,5,6,7,2
4686,0,0,PhD,Widow,1962,82571,28,861,31,558,62,95,0,6,5,13,2
1381,0,0,PhD,Single,1982,38513,20,172,3,115,16,0,5,6,1,5,8
2634,0,0,Master,Single,1979,16653,10,5,7,31,15,4,3,2,1,3,6
10905,0,0,Graduation,Together,1955,42586,7,194,2,56,0,0,5,4,1,6,8
1744,0,0,Basic,Single,1965,23529,67,9,7,13,3,2,1,1,1,2,6
1000,0,0,Master,Together,1961,74881,48,505,72,270,36,27,4,9,2,12,5
3828,0,0,Graduation,Married,1951,71107,61,533,10,217,198,174,2,7,6,13,4
8605,0,0,PhD,Together,1964,46910,36,48,0,14,0,0,2,2,0,3,6
10304,0,0,Graduation,Married,1959,18690,77,6,1,7,23,4,1,1,1,2,8
4351,0,0,Graduation,Divorced,1955,37244,90,18,2,10,0,0,1,1,1,2,7
10129,0,0,Graduation,Together,1966,82427,35,482,147,509,104,107,1,3,5,12,1
2499,0,0,2n Cycle,Single,1958,75342,38,204,97,97,21,118,1,5,2,10,4
10092,0,0,Graduation,Divorced,1954,70044,46,1073,0,250,153,14,4,7,10,5,5
7500,0,0,Graduation,Single,1967,79146,33,245,16,223,21,43,2,8,1,8,6
5796,0,0,Graduation,Married,1963,77437,70,560,21,442,29,44,1,4,5,13,1
10556,1,0,Graduation,Married,1959,54984,51,173,13,131,32,3,4,6,1,6,7
1064,0,0,PhD,Married,1971,42403,18,22,1,11,0,5,1,1,0,3,8
48,0,0,Graduation,Together,1964,55761,97,136,1,12,0,3,2,4,1,3,6
7610,0,0,Graduation,Together,1983,37292,32,275,0,86,10,23,5,6,3,5,8
263,0,0,PhD,Single,1945,45576,9,56,19,29,2,14,1,3,1,3,8
10814,0,0,Graduation,Together,1947,70321,6,303,23,751,82,26,1,6,5,13,4
9710,0,0,PhD,Divorced,1969,58086,80,708,7,62,0,0,2,11,3,7,8
9292,0,0,Graduation,Married,1952,81795,74,324,132,693,27,118,1,4,11,7,2
10250,0,0,Basic,Together,1947,28389,49,1,5,3,7,4,1,1,0,2,7
7881,0,0,Master,Married,1946,66835,21,620,26,195,34,17,1,6,4,13,2
5847,0,0,Graduation,Divorced,1969,69901,95,312,21,206,102,92,3,7,3,10,5
737,1,0,PhD,Married,1949,80360,56,1493,86,454,112,43,2,4,4,5,2
3571,0,0,PhD,Together,1961,63342,48,918,21,118,13,10,3,8,3,5,6
7807,0,0,Graduation,Married,1974,44989,26,98,0,106,49,10,5,5,1,5,6
3878,0,0,2n Cycle,Single,1980,31859,3,3,4,7,15,8,1,1,0,3,7
5092,0,0,PhD,Widow,1949,51569,39,380,0,47,6,0,4,7,1,7,8
2154,0,0,Graduation,Widow,1971,30372,33,15,0,12,7,3,3,2,0,3,7
5394,0,0,Basic,Single,1979,16014,42,3,9,4,7,8,4,1,1,4,3
3798,0,0,Graduation,Married,1968,41120,80,24,2,23,0,8,3,2,1,3,6
3524,0,0,Master,Single,1971,39763,9,80,1,60,4,6,2,5,1,2,9
5247,0,0,PhD,Married,1955,38725,52,31,0,6,2,1,2,1,0,4,4
5883,0,0,Graduation,Married,1972,77981,78,138,120,204,16,126,3,7,4,7,5
2118,0,0,2n Cycle,Married,1964,62905,68,166,75,96,119,107,3,7,2,8,4
8812,0,0,2n Cycle,Divorced,1979,13533,45,12,3,8,8,0,2,2,0,3,7
6616,0,0,Graduation,Together,1975,59481,47,178,3,85,71,66,2,3,3,8,2
2797,0,0,Graduation,Married,1977,72117,34,707,20,171,65,60,1,9,7,9,5
4328,0,0,2n Cycle,Married,1986,21955,81,5,1,7,17,14,2,2,1,3,6
9167,0,0,Graduation,Married,1956,67131,72,465,71,250,93,35,3,9,2,12,6
10560,0,0,PhD,Single,1980,36802,23,16,1,2,0,0,1,1,0,3,5
2631,0,0,Graduation,Together,1982,71853,29,358,108,413,141,97,1,2,8,6,1
8312,0,0,Basic,Married,1961,28249,80,1,9,7,2,14,1,2,0,3,6
5534,0,0,Master,Married,1975,47808,30,123,1,26,2,0,2,3,2,3,7
5093,0,0,PhD,Divorced,1974,25509,15,40,3,30,10,7,3,3,0,3,9
7592,0,0,PhD,Married,1946,51012,86,102,9,63,2,9,1,4,1,4,6
8895,0,0,Graduation,Single,1985,70596,68,347,44,534,17,0,1,3,5,12,2
8584,0,0,PhD,Together,1952,85431,54,376,53,462,168,53,1,2,7,7,0
2694,0,0,Graduation,Married,1967,42664,44,21,0,3,0,0,1,1,0,3,6
8910,0,0,Graduation,Together,1955,42586,7,194,2,56,0,0,5,4,1,6,8
7433,0,0,Graduation,Single,1985,29760,87,64,4,68,7,5,4,3,1,4,8
164,0,0,PhD,Married,1977,28973,59,206,0,46,3,2,2,5,1,5,8
10477,0,0,PhD,Together,1973,39435,16,71,0,18,0,0,1,3,1,2,7
2681,0,0,2n Cycle,Married,1984,65370,1,71,22,112,138,89,1,2,3,13,1
5150,0,0,Basic,Single,1979,20194,64,0,4,7,11,10,2,2,0,3,6
5283,0,0,PhD,Single,1976,42473,72,93,1,21,0,4,3,2,1,4,5
9645,0,0,Graduation,Married,1968,64590,98,920,138,168,36,46,1,9,4,10,6
10678,0,0,Graduation,Together,1959,71232,91,653,17,170,34,26,2,11,2,10,7
7261,0,0,Graduation,Together,1971,34600,8,199,33,60,8,3,5,5,2,5,8
9648,0,0,Graduation,Single,1967,46904,20,153,4,56,0,9,4,5,1,4,8
2870,0,0,Graduation,Married,1973,49094,6,376,0,38,11,8,5,6,3,6,6
8008,0,0,Graduation,Together,1983,36075,54,46,0,30,12,1,1,2,0,4,6
1513,0,0,2n Cycle,Together,1979,60839,72,600,21,128,223,150,13,2,2,12,8
6173,0,0,Graduation,Together,1979,77298,46,425,115,292,23,35,1,6,6,11,3
1419,0,0,Graduation,Together,1950,34026,11,18,6,15,12,8,3,2,1,3,5
9150,0,0,PhD,Single,1963,48918,21,52,0,9,0,0,2,1,0,4,4
7960,0,0,2n Cycle,Together,1962,82122,89,734,22,350,151,25,1,3,9,13,1
1250,0,0,Graduation,Single,1976,37697,82,34,6,21,11,4,1,2,1,3,6
9905,0,0,Graduation,Together,1952,34074,69,135,1,41,10,1,5,3,3,3,6
10691,0,0,Master,Married,1960,28520,55,11,0,10,0,2,1,1,1,2,6
7002,0,0,Graduation,Single,1955,62535,13,163,48,90,0,45,1,3,2,8,3
2952,0,0,Master,Single,1977,36273,80,29,3,30,3,2,2,3,0,3,6
8439,1,0,Graduation,Together,1964,63404,97,734,26,70,11,44,2,6,3,4,4
762,0,0,2n Cycle,Together,1981,75774,27,340,21,134,258,14,1,7,5,8,4
2831,0,0,Graduation,Together,1976,78416,99,453,38,279,188,38,2,7,7,10,3
6977,0,0,Graduation,Together,1974,75702,87,1073,0,629,145,37,1,10,5,13,6
6289,0,0,Master,Together,1951,59385,85,135,0,10,0,4,2,3,1,4,5
4168,0,0,Graduation,Single,1966,37070,30,231,7,137,4,15,9,5,1,8,7
8397,0,0,Graduation,Married,1951,44689,82,18,0,5,0,0,2,1,1,2,7
9284,0,0,Graduation,Together,1958,53977,21,620,16,165,0,24,5,5,5,12,5
6237,0,0,PhD,Single,1966,7144,92,81,4,33,5,2,0,23,1,1,0
3130,0,0,Graduation,Single,1964,18701,95,12,4,2,10,6,4,2,0,4,5
1619,0,0,Graduation,Married,1956,90369,2,292,51,981,224,23,1,4,6,6,1
1990,0,0,PhD,Single,1974,63159,74,965,34,586,89,86,1,3,5,8,3
5513,0,0,Graduation,Together,1966,37758,49,27,2,10,0,0,2,1,0,3,8
269,0,0,PhD,Single,1963,46757,71,777,30,163,0,51,6,4,4,7,9
8093,1,0,Master,Married,1969,79734,72,572,8,232,23,62,1,4,3,6,1
10513,1,0,Graduation,Together,1992,63207,68,438,169,565,91,169,1,2,3,6,7
10177,0,0,Graduation,Divorced,1954,72071,4,531,69,300,150,138,3,5,4,8,2
2549,0,0,PhD,Together,1983,21840,80,17,0,9,0,0,1,1,0,3,9
5782,0,0,2n Cycle,Together,1982,58582,15,402,35,106,101,77,2,9,2,9,5
10057,0,0,Graduation,Single,1951,72282,70,503,27,419,90,139,1,5,7,9,7
10307,0,0,Graduation,Married,1956,50387,91,369,9,87,12,14,3,6,2,8,5
8566,0,0,PhD,Together,1961,32583,10,5,0,3,0,0,1,1,0,2,7
2415,1,0,Graduation,Together,1962,62568,99,362,17,398,80,35,3,5,3,5,4
5684,0,0,Master,Divorced,1971,44635,25,56,0,9,0,0,2,2,0,3,7
8334,0,0,Master,Single,1971,33316,34,79,1,31,4,4,3,2,1,4,6
9166,0,0,Graduation,Married,1968,63967,57,387,84,141,73,35,3,4,4,12,2
1440,0,0,2n Cycle,Together,1978,52513,84,367,17,241,104,188,2,9,5,9,7
78,0,0,Graduation,Married,1969,25293,51,15,0,11,0,2,1,1,1,2,8
5441,0,0,PhD,Widow,1965,54111,97,267,6,54,8,3,2,5,2,6,5
5302,0,0,Graduation,Together,1986,78394,13,298,27,697,216,24,1,4,6,5,2
4687,0,0,Master,Married,1958,80739,92,674,92,736,39,0,1,3,11,9,1
1087,0,0,Master,Together,1975,22669,30,16,14,36,37,22,3,4,1,2,9
6859,0,0,Graduation,Single,1987,29236,30,37,4,24,16,9,2,4,0,3,9
9860,0,0,Graduation,Together,1959,44911,11,159,0,22,2,1,3,4,1,4,7
7129,0,0,PhD,Married,1962,54693,72,686,17,142,23,26,8,6,4,13,6
5866,0,0,Graduation,Together,1974,48186,39,97,3,66,12,7,3,4,1,4,7
10521,0,0,Graduation,Married,1977,54809,0,63,6,57,13,13,4,2,1,5,4
7393,0,0,Graduation,Together,1978,41580,15,56,5,24,4,0,3,2,1,3,5
7849,0,0,PhD,Married,1970,80336,12,209,19,456,160,142,1,2,9,13,1
332,0,0,Graduation,Married,1957,47743,56,198,2,43,0,12,3,4,1,6,6
9847,0,0,2n Cycle,Married,1955,62972,39,313,15,47,20,0,2,7,4,3,6
531,0,0,PhD,Divorced,1954,57333,55,941,14,397,76,58,11,8,5,9,6
9576,0,0,PhD,Together,1982,32313,60,86,4,56,2,4,3,4,0,4,9
6906,1,0,Master,Widow,1953,84953,73,167,48,602,63,72,1,3,10,4,2
7419,0,0,Master,Divorced,1968,27071,90,8,3,19,0,2,2,2,0,3,6
3170,0,0,Master,Together,1957,68148,86,389,66,408,37,57,1,4,4,6,2
8527,0,0,Master,Together,1965,65735,37,239,7,119,4,15,5,6,2,6,7
7872,1,0,PhD,Married,1975,86836,7,179,21,273,0,21,1,6,10,6,5
9931,0,0,PhD,Married,1963,4023,29,5,0,1,1,1,15,0,0,0,19
10595,0,0,Graduation,Married,1990,30093,19,2,6,28,13,4,1,2,0,3,7
4609,0,0,PhD,Married,1966,57705,14,383,0,53,6,4,3,8,1,6,6
5010,0,0,Graduation,Single,1988,25008,72,2,8,8,6,1,2,1,0,3,8
4427,0,0,2n Cycle,Single,1995,83257,56,536,27,590,38,107,1,5,10,12,6
11148,0,0,Graduation,Together,1975,22280,85,2,1,4,3,1,1,1,0,2,8
1168,0,0,PhD,Married,1978,72159,62,322,53,899,34,40,1,4,6,10,2
9595,0,0,Graduation,Together,1961,64260,1,539,169,816,20,0,1,4,5,4,3
10163,0,0,PhD,Single,1984,82733,28,712,50,420,65,38,1,8,4,7,4
2886,1,0,Master,Divorced,1971,74290,70,1121,0,72,0,12,4,10,8,10,6
6710,0,0,Master,Single,1951,58217,84,68,1,13,3,5,1,2,0,4,6
5316,0,0,Master,Together,1976,21024,89,36,4,18,6,2,1,2,0,4,7
9029,0,0,PhD,Married,1972,70116,73,707,44,603,95,58,1,2,8,12,1
521,0,0,Graduation,Together,1985,54006,42,174,77,203,6,24,2,8,1,7,7
1459,0,0,PhD,Married,1966,69063,16,666,35,124,69,8,1,5,3,5,3
10241,0,0,2n Cycle,Divorced,1975,11448,16,0,0,0,6,2,1,1,0,2,6
1630,0,0,Graduation,Single,1979,61825,56,162,50,100,55,30,1,4,2,8,4
3254,0,0,Graduation,Married,1971,70886,65,407,70,239,103,88,1,5,4,4,2
9064,0,0,Graduation,Married,1982,69109,10,823,25,459,124,29,1,6,6,7,4
3678,0,0,Graduation,Widow,1973,60208,13,488,23,71,15,0,11,8,3,7,7
4227,0,0,Master,Together,1968,32889,78,28,0,13,4,2,3,2,1,3,5
9467,0,0,Graduation,Single,1984,34738,51,3,2,10,3,0,1,1,0,3,6
8486,0,0,Master,Together,1971,30538,27,284,0,52,8,3,4,9,0,4,10
2186,1,0,2n Cycle,Together,1977,82326,30,938,142,754,159,81,1,5,10,6,2
3286,0,0,PhD,Divorced,1967,26642,71,13,2,15,2,2,2,2,0,3,6
8602,0,0,Graduation,Divorced,1964,69932,97,412,172,153,150,105,2,7,6,11,4
3722,0,0,Graduation,Single,1972,44503,83,31,1,8,0,0,2,2,0,3,6
6715,0,0,PhD,Single,1948,60200,3,502,19,132,0,6,6,6,2,11,6
4796,0,0,Graduation,Divorced,1952,49638,71,18,10,3,3,5,1,1,0,3,2
9612,0,0,2n Cycle,Single,1987,23830,3,1,8,6,4,8,1,1,0,3,7
3766,0,0,Master,Widow,1959,33051,15,100,71,243,108,94,3,9,1,8,9
1399,1,0,Graduation,Married,1958,72905,52,407,114,445,181,165,1,3,7,9,1
1570,0,0,PhD,Together,1951,69702,8,664,9,240,50,19,2,7,7,10,4
3426,0,0,Graduation,Divorced,1975,70300,89,1045,61,338,60,46,3,5,5,13,8
3074,0,0,PhD,Married,1984,70643,66,1218,107,304,23,143,1,5,8,4,6
8341,0,0,PhD,Married,1969,30396,22,15,0,6,0,1,2,1,1,2,7
5180,0,0,PhD,Divorced,1968,50616,56,128,0,16,0,1,2,4,0,4,7
6461,0,0,Master,Single,1969,62772,74,581,49,157,43,8,1,5,6,11,2
7679,0,0,PhD,Single,1985,30298,48,6,3,12,6,1,1,1,1,3,3
10702,0,0,Graduation,Single,1984,52413,67,185,8,133,56,56,2,7,1,7,7
7505,0,0,PhD,Married,1957,44155,24,22,1,9,0,0,1,1,1,2,4
5113,0,0,PhD,Divorced,1971,86979,67,584,100,835,65,83,1,5,5,5,2
10858,0,0,Graduation,Together,1975,76532,38,355,30,177,90,138,4,9,5,7,5
2961,0,0,Graduation,Married,1982,42081,86,175,10,110,54,6,2,6,3,4,6
2747,0,0,PhD,Married,1988,67546,90,864,134,768,150,38,1,4,10,5,3
3010,1,0,Master,Together,1989,88420,87,957,153,612,99,95,1,4,7,8,1
5790,0,0,Graduation,Married,1985,31158,62,25,6,16,20,0,2,2,0,3,8
6892,1,0,Graduation,Divorced,1968,61671,23,641,7,56,0,0,8,10,4,6,8
1743,0,0,Graduation,Single,1974,69719,99,273,86,208,177,14,1,2,3,5,1
3578,0,0,Graduation,Divorced,1949,49160,29,122,21,43,25,10,2,3,1,6,6
8462,0,0,Basic,Together,1978,24882,52,1,4,10,29,0,1,1,1,2,6
5558,0,0,PhD,Single,1954,90933,90,1020,31,430,62,63,1,4,6,4,1
4619,0,0,PhD,Single,1945,113734,9,6,2,3,1,262,0,27,0,0,1
8780,0,0,PhD,Together,1950,59292,71,378,14,68,19,14,2,3,5,8,3
10789,0,0,PhD,Married,1964,45759,13,42,1,18,3,0,2,2,0,3,7
10779,0,0,Graduation,Single,1983,22148,16,15,5,14,0,4,1,1,0,3,7
5896,0,0,Master,Married,1987,73395,94,272,7,80,20,7,1,4,4,6,2
2337,0,0,Graduation,Divorced,1971,29819,77,9,1,24,2,1,3,3,0,3,6
10951,0,0,Graduation,Married,1968,45688,20,279,0,18,0,0,2,3,1,8,4
544,0,0,Graduation,Married,1954,62820,51,398,61,265,138,61,1,3,4,6,1
17,0,0,PhD,Married,1971,60491,81,637,47,237,12,19,4,6,11,7,5
10680,0,0,Graduation,Together,1986,33235,71,45,0,16,2,1,1,3,0,3,7
3265,0,0,Graduation,Married,1959,35701,36,21,1,9,7,3,1,1,0,3,6
5623,0,0,Master,Married,1980,31535,95,15,4,13,0,0,1,1,1,2,7
5832,0,0,2n Cycle,Together,1960,92556,32,493,183,352,184,23,0,3,5,13,0
5544,0,0,Graduation,Single,1970,67384,32,957,40,175,158,53,2,7,8,5,5
6417,0,0,Master,Together,1971,80573,85,829,138,430,60,92,1,4,6,13,2
5831,1,0,Graduation,Married,1967,77870,93,1017,50,500,65,50,3,5,5,5,8
7101,0,0,PhD,Widow,1963,52278,24,953,0,71,0,0,6,10,5,10,8
10176,0,1,Graduation,Single,1968,57107,44,159,0,120,0,0,7,4,4,8,8
2326,0,0,Graduation,Married,1990,18929,15,32,0,8,23,4,1,1,0,4,6
4385,0,0,PhD,Single,1981,36038,82,23,0,15,0,2,2,3,0,3,6
2929,0,0,Graduation,Single,1976,20180,27,18,42,24,15,20,1,2,1,4,7
10686,0,0,PhD,Together,1965,34230,72,15,0,4,0,0,1,1,0,2,7
2546,0,0,2n Cycle,Single,1977,31878,7,23,4,5,10,5,1,1,0,4,3
3283,0,0,2n Cycle,Married,1972,70932,57,200,193,100,46,185,2,6,2,12,3
3138,1,1,Graduation,Single,1956,91249,84,1324,27,119,71,108,0,7,9,6,4
4994,0,0,Master,Single,1943,77598,53,1193,33,281,129,66,1,7,5,13,3
7966,0,0,Graduation,Single,1959,80982,48,505,137,401,104,22,3,11,5,11,5
3112,0,0,Master,Married,1977,22701,2,2,4,9,0,4,1,1,0,3,5
10872,0,1,PhD,Married,1969,55212,65,1103,0,45,0,0,3,4,2,11,8
2181,0,0,Graduation,Married,1970,70617,45,353,61,753,40,46,1,3,3,7,2
1867,0,0,Graduation,Single,1957,64849,42,652,48,350,94,84,1,9,3,6,5
1518,0,0,Master,Married,1965,62694,29,379,6,157,25,91,5,9,3,7,7
5734,0,0,PhD,Married,1974,61917,83,46,4,36,2,2,1,2,0,4,5
2878,0,0,PhD,Married,1947,67472,93,162,31,127,8,17,2,4,2,7,3
1458,0,0,Master,Married,1982,21059,40,8,3,19,3,3,3,3,0,3,6
7007,0,0,Master,Married,1968,29543,47,17,3,18,3,4,2,3,1,2,7
6200,0,0,Graduation,Married,1951,75903,50,340,108,185,130,38,2,6,6,9,3
1403,0,0,2n Cycle,Together,1975,34984,40,8,4,15,3,5,2,1,0,3,7
4827,0,0,PhD,Single,1956,54998,3,154,22,202,39,30,5,4,2,9,4
6250,0,0,PhD,Widow,1949,54356,62,710,15,30,20,0,3,11,2,8,8
9291,0,0,Master,Married,1959,34242,25,8,2,4,0,0,1,0,0,3,5
2478,0,0,Graduation,Married,1973,25410,48,2,2,4,13,13,1,1,0,4,4
1139,1,0,PhD,Married,1984,73356,56,1050,14,322,0,14,1,5,11,5,2
5138,0,0,Graduation,Together,1950,28320,68,19,1,14,3,2,1,1,0,3,8
5393,0,0,Graduation,Single,1977,23763,64,22,0,6,6,2,1,1,0,3,7
10413,0,0,Graduation,Married,1984,72570,67,274,83,216,151,141,1,4,6,12,1
5015,0,0,Master,Married,1976,34529,94,68,6,38,3,6,2,2,2,3,7
10868,0,0,Graduation,Widow,1951,70792,82,344,45,654,104,11,2,3,4,10,3
10676,0,0,Graduation,Married,1982,63211,3,145,193,459,205,26,2,3,8,7,2
2495,0,0,Master,Married,1974,83891,24,217,38,350,111,85,1,4,7,10,1
7842,0,0,Graduation,Single,1968,36065,54,18,7,34,10,2,3,3,0,3,8
9955,0,0,Graduation,Together,1954,39898,20,69,8,26,12,7,2,3,0,4,7
6663,0,0,PhD,Single,1940,51141,96,144,0,7,0,0,1,3,1,4,5
2162,0,0,Graduation,Married,1976,56939,19,256,34,103,90,29,2,3,3,10,3
3434,0,0,Graduation,Single,1951,80872,60,483,72,567,94,12,1,4,4,10,1
